trial,t_s,axis,commanded_m,rendered_m,error_m,pass,blocked,clamped
28,14.56,GT,118.2100,118.2100,0.0000,1,0,0
28,14.56,TR,30.6470,30.6470,0.0000,1,0,0
28,14.56,HO,18.4550,18.4550,0.0000,1,0,0
29,15.08,GT,118.2100,118.2100,0.0000,1,0,0
29,15.08,TR,30.6470,30.6470,0.0000,1,0,0
29,15.08,HO,18.4550,18.4550,0.0000,1,0,0
30,15.60,GT,118.2100,118.2100,0.0000,1,0,0
30,15.60,TR,30.6470,30.6470,0.0000,1,0,0
30,15.60,HO,18.4550,18.4550,0.0000,1,0,0
31,16.12,GT,118.2100,118.2100,0.0000,1,0,0
31,16.12,TR,30.6470,30.6470,0.0000,1,0,0
31,16.12,HO,18.4550,18.4550,0.0000,1,0,0
32,16.64,GT,118.2100,118.2100,0.0000,1,0,0
32,16.64,TR,30.6470,30.6470,0.0000,1,0,0
32,16.64,HO,18.4550,18.4550,0.0000,1,0,0
33,17.16,GT,118.4812,118.4812,0.0000,1,0,0
33,17.16,TR,23.9114,23.9114,0.0000,1,0,0
33,17.16,HO,33.1745,33.1745,0.0000,1,0,0
34,17.68,GT,118.4382,118.4382,0.0000,1,0,0
34,17.68,TR,24.0943,24.0943,0.0000,1,0,0
34,17.68,HO,33.0210,33.0210,0.0000,1,0,0
35,18.20,GT,118.3569,118.3569,0.0000,1,0,0
35,18.20,TR,24.4429,24.4429,0.0000,1,0,0
35,18.20,HO,32.7317,32.7317,0.0000,1,0,0
36,18.72,GT,118.2701,118.2701,0.0000,1,0,0
36,18.72,TR,24.9568,24.9568,0.0000,1,0,0
36,18.72,HO,32.3036,32.3036,0.0000,1,0,0
37,19.24,GT,118.2210,118.2210,0.0000,1,0,0
37,19.24,TR,25.6344,25.6344,0.0000,1,0,0
37,19.24,HO,31.7392,31.7391,0.0000,1,0,0
38,19.76,GT,118.2100,118.2100,0.0000,1,0,0
38,19.76,TR,26.4774,26.4774,0.0000,1,0,0
38,19.76,HO,31.0921,31.0921,0.0000,1,0,0
39,20.28,GT,118.2100,118.2100,0.0000,1,0,0
39,20.28,TR,27.4794,27.4794,0.0000,1,0,0
39,20.28,HO,30.4441,30.4441,0.0000,1,0,0
40,20.80,GT,118.2100,118.2100,0.0000,1,0,0
40,20.80,TR,28.4329,28.4329,0.0000,1,0,0
40,20.80,HO,29.7961,29.7961,0.0000,1,0,0
41,21.32,GT,118.2100,118.2100,0.0000,1,0,0
41,21.32,TR,29.2173,29.2173,0.0000,1,0,0
41,21.32,HO,29.1481,29.1481,0.0000,1,0,0
42,21.84,GT,118.2100,118.2100,0.0000,1,0,0
42,21.84,TR,29.8338,29.8338,0.0000,1,0,0
42,21.84,HO,28.4996,28.4996,0.0000,1,0,0
43,22.36,GT,118.2100,118.2100,0.0000,1,0,0
43,22.36,TR,30.2809,30.2809,0.0000,1,0,0
43,22.36,HO,27.8511,27.8511,0.0000,1,0,0
44,22.88,GT,118.2100,118.2100,0.0000,1,0,0
44,22.88,TR,30.5552,30.5552,0.0000,1,0,0
44,22.88,HO,27.2031,27.2031,0.0000,1,0,0
45,23.40,GT,118.2100,118.2100,0.0000,1,0,0
45,23.40,TR,30.6470,30.6470,0.0000,1,0,0
45,23.40,HO,26.5551,26.5551,0.0000,1,0,0
46,23.92,GT,118.2100,118.2100,0.0000,1,0,0
46,23.92,TR,30.6470,30.6470,0.0000,1,0,0
46,23.92,HO,25.9071,25.9071,0.0000,1,0,0
47,24.44,GT,118.2100,118.2100,0.0000,1,0,0
47,24.44,TR,30.6470,30.6470,0.0000,1,0,0
47,24.44,HO,25.2585,25.2585,0.0000,1,0,0
48,24.96,GT,118.2100,118.2100,0.0000,1,0,0
48,24.96,TR,30.6470,30.6470,0.0000,1,0,0
48,24.96,HO,24.6100,24.6100,0.0000,1,0,0
49,25.48,GT,118.2100,118.2100,0.0000,1,0,0
49,25.48,TR,30.6470,30.6470,0.0000,1,0,0
49,25.48,HO,23.9620,23.9620,0.0000,1,0,0
50,26.00,GT,118.2100,118.2100,0.0000,1,0,0
50,26.00,TR,30.6470,30.6470,0.0000,1,0,0
50,26.00,HO,23.3140,23.3140,0.0000,1,0,0
51,26.52,GT,118.2100,118.2100,0.0000,1,0,0
51,26.52,TR,30.6470,30.6470,0.0000,1,0,0
51,26.52,HO,22.6660,22.6660,0.0000,1,0,0
52,27.04,GT,118.2100,118.2100,0.0000,1,0,0
52,27.04,TR,30.6470,30.6470,0.0000,1,0,0
52,27.04,HO,22.0175,22.0175,0.0000,1,0,0
53,27.56,GT,118.2100,118.2100,0.0000,1,0,0
53,27.56,TR,30.6470,30.6470,0.0000,1,0,0
53,27.56,HO,21.3690,21.3690,0.0000,1,0,0
54,28.08,GT,118.2100,118.2100,0.0000,1,0,0
54,28.08,TR,30.6470,30.6470,0.0000,1,0,0
54,28.08,HO,20.7209,20.7209,0.0000,1,0,0
55,28.60,GT,118.2100,118.2100,0.0000,1,0,0
55,28.60,TR,30.6470,30.6470,0.0000,1,0,0
55,28.60,HO,20.0729,20.0729,0.0000,1,0,0
56,29.12,GT,118.2100,118.2100,0.0000,1,0,0
56,29.12,TR,30.6470,30.6470,0.0000,1,0,0
56,29.12,HO,19.4828,19.4828,0.0000,1,0,0
57,29.64,GT,118.2100,118.2100,0.0000,1,0,0
57,29.64,TR,30.6470,30.6470,0.0000,1,0,0
57,29.64,HO,19.0306,19.0306,0.0000,1,0,0
58,30.16,GT,118.2100,118.2100,0.0000,1,0,0
58,30.16,TR,30.6470,30.6470,0.0000,1,0,0
58,30.16,HO,18.7009,18.7009,0.0000,1,0,0
59,30.68,GT,118.2100,118.2100,0.0000,1,0,0
59,30.68,TR,30.6470,30.6470,0.0000,1,0,0
59,30.68,HO,18.5025,18.5025,0.0000,1,0,0
60,31.20,GT,118.2100,118.2100,0.0000,1,0,0
60,31.20,TR,30.6470,30.6470,0.0000,1,0,0
60,31.20,HO,18.4550,18.4550,0.0000,1,0,0
61,31.72,GT,118.2100,118.2100,0.0000,1,0,0
61,31.72,TR,30.6470,30.6470,0.0000,1,0,0
61,31.72,HO,18.4550,18.4550,0.0000,1,0,0
62,32.24,GT,118.2100,118.2100,0.0000,1,0,0
62,32.24,TR,30.6470,30.6470,0.0000,1,0,0
62,32.24,HO,18.4550,18.4550,0.0000,1,0,0
63,32.76,GT,118.2100,118.2100,0.0000,1,0,0
63,32.76,TR,30.6470,30.6470,0.0000,1,0,0
63,32.76,HO,18.4550,18.4550,0.0000,1,0,0
64,33.28,GT,118.2100,118.2100,0.0000,1,0,0
64,33.28,TR,30.6470,30.6470,0.0000,1,0,0
64,33.28,HO,18.4550,18.4550,0.0000,1,0,0
65,33.80,GT,118.2100,118.2100,0.0000,1,0,0
65,33.80,TR,30.6470,30.6470,0.0000,1,0,0
65,33.80,HO,18.4550,18.4550,0.0000,1,0,0
66,34.32,GT,118.4719,118.4719,0.0000,1,0,0
66,34.32,TR,23.9502,23.9502,0.0000,1,0,0
66,34.32,HO,33.1414,33.1414,0.0000,1,0,0
67,34.84,GT,118.4174,118.4174,0.0000,1,0,0
67,34.84,TR,24.1849,24.1849,0.0000,1,0,0
67,34.84,HO,32.9462,32.9462,0.0000,1,0,0
68,35.36,GT,118.3263,118.3263,0.0000,1,0,0
68,35.36,TR,24.5842,24.5842,0.0000,1,0,0
68,35.36,HO,32.6137,32.6136,0.0000,1,0,0
69,35.88,GT,118.2510,118.2510,0.0000,1,0,0
69,35.88,TR,25.1475,25.1475,0.0000,1,0,0
69,35.88,HO,32.1445,32.1445,0.0000,1,0,0
70,36.40,GT,118.2137,118.2137,0.0000,1,0,0
70,36.40,TR,25.8767,25.8767,0.0000,1,0,0
70,36.40,HO,31.5408,31.5408,0.0000,1,0,0
71,36.92,GT,118.2100,118.2100,0.0000,1,0,0
71,36.92,TR,26.7705,26.7705,0.0000,1,0,0
71,36.92,HO,30.8928,30.8928,0.0000,1,0,0
72,37.44,GT,118.2100,118.2100,0.0000,1,0,0
72,37.44,TR,27.7906,27.7906,0.0000,1,0,0
72,37.44,HO,30.2443,30.2443,0.0000,1,0,0
73,37.96,GT,118.2100,118.2100,0.0000,1,0,0
73,37.96,TR,28.6922,28.6922,0.0000,1,0,0
73,37.96,HO,29.5965,29.5965,0.0000,1,0,0
74,38.48,GT,118.2100,118.2100,0.0000,1,0,0
74,38.48,TR,29.4260,29.4260,0.0000,1,0,0
74,38.48,HO,28.9478,28.9478,0.0000,1,0,0
75,39.00,GT,118.2100,118.2100,0.0000,1,0,0
75,39.00,TR,29.9904,29.9904,0.0000,1,0,0
75,39.00,HO,28.2997,28.2997,0.0000,1,0,0
76,39.52,GT,118.2100,118.2100,0.0000,1,0,0
76,39.52,TR,30.3838,30.3838,0.0000,1,0,0
76,39.52,HO,27.6517,27.6517,0.0000,1,0,0
77,40.04,GT,118.2100,118.2100,0.0000,1,0,0
77,40.04,TR,30.6037,30.6037,0.0000,1,0,0
77,40.04,HO,27.0032,27.0032,0.0000,1,0,0
78,40.56,GT,118.2100,118.2100,0.0000,1,0,0
78,40.56,TR,30.6470,30.6470,0.0000,1,0,0
78,40.56,HO,26.3554,26.3554,0.0000,1,0,0
79,41.08,GT,118.2100,118.2100,0.0000,1,0,0
79,41.08,TR,30.6470,30.6470,0.0000,1,0,0
79,41.08,HO,25.7067,25.7067,0.0000,1,0,0
80,41.60,GT,118.2100,118.2100,0.0000,1,0,0
80,41.60,TR,30.6470,30.6470,0.0000,1,0,0
80,41.60,HO,25.0587,25.0587,0.0000,1,0,0
81,42.12,GT,118.2100,118.2100,0.0000,1,0,0
81,42.12,TR,30.6470,30.6470,0.0000,1,0,0
81,42.12,HO,24.4107,24.4107,0.0000,1,0,0
82,42.64,GT,118.2100,118.2100,0.0000,1,0,0
82,42.64,TR,30.6470,30.6470,0.0000,1,0,0
82,42.64,HO,23.7621,23.7621,0.0000,1,0,0
83,43.16,GT,118.2100,118.2100,0.0000,1,0,0
83,43.16,TR,30.6470,30.6470,0.0000,1,0,0
83,43.16,HO,23.1143,23.1143,0.0000,1,0,0
84,43.68,GT,118.2100,118.2100,0.0000,1,0,0
84,43.68,TR,30.6470,30.6470,0.0000,1,0,0
84,43.68,HO,22.4656,22.4656,0.0000,1,0,0
85,44.20,GT,118.2100,118.2100,0.0000,1,0,0
85,44.20,TR,30.6470,30.6470,0.0000,1,0,0
85,44.20,HO,21.8176,21.8176,0.0000,1,0,0
86,44.72,GT,118.2100,118.2100,0.0000,1,0,0
86,44.72,TR,30.6470,30.6470,0.0000,1,0,0
86,44.72,HO,21.1696,21.1696,0.0000,1,0,0
87,45.24,GT,118.2100,118.2100,0.0000,1,0,0
87,45.24,TR,30.6470,30.6470,0.0000,1,0,0
87,45.24,HO,20.5211,20.5211,0.0000,1,0,0
88,45.76,GT,118.2100,118.2100,0.0000,1,0,0
88,45.76,TR,30.6470,30.6470,0.0000,1,0,0
88,45.76,HO,19.8768,19.8768,0.0000,1,0,0
89,46.28,GT,118.2100,118.2100,0.0000,1,0,0
89,46.28,TR,30.6470,30.6470,0.0000,1,0,0
89,46.28,HO,19.3287,19.3287,0.0000,1,0,0
90,46.80,GT,118.2100,118.2100,0.0000,1,0,0
90,46.80,TR,30.6470,30.6470,0.0000,1,0,0
90,46.80,HO,18.9181,18.9181,0.0000,1,0,0
91,47.32,GT,118.2100,118.2100,0.0000,1,0,0
91,47.32,TR,30.6470,30.6470,0.0000,1,0,0
91,47.32,HO,18.6241,18.6241,0.0000,1,0,0
92,47.84,GT,118.2100,118.2100,0.0000,1,0,0
92,47.84,TR,30.6470,30.6470,0.0000,1,0,0
92,47.84,HO,18.4724,18.4724,0.0000,1,0,0
93,48.36,GT,118.2100,118.2100,0.0000,1,0,0
93,48.36,TR,30.6470,30.6470,0.0000,1,0,0
93,48.36,HO,18.4550,18.4550,0.0000,1,0,0
94,48.88,GT,118.2100,118.2100,0.0000,1,0,0
94,48.88,TR,30.6470,30.6470,0.0000,1,0,0
94,48.88,HO,18.4550,18.4550,0.0000,1,0,0
95,49.40,GT,118.2100,118.2100,0.0000,1,0,0
95,49.40,TR,30.6470,30.6470,0.0000,1,0,0
95,49.40,HO,18.4550,18.4550,0.0000,1,0,0
96,49.92,GT,118.2100,118.2100,0.0000,1,0,0
96,49.92,TR,30.6470,30.6470,0.0000,1,0,0
96,49.92,HO,18.4550,18.4550,0.0000,1,0,0
97,50.44,GT,118.2100,118.2100,0.0000,1,0,0
97,50.44,TR,30.6470,30.6470,0.0000,1,0,0
97,50.44,HO,18.4550,18.4550,0.0000,1,0,0
98,50.96,GT,118.2100,118.2100,0.0000,1,0,0
98,50.96,TR,30.6470,30.6470,0.0000,1,0,0
98,50.96,HO,18.4550,18.4550,0.0000,1,0,0
99,51.48,GT,118.4597,118.4597,0.0000,1,0,0
99,51.48,TR,24.0046,24.0046,0.0000,1,0,0
99,51.48,HO,33.0967,33.0967,0.0000,1,0,0
100,52.00,GT,118.3932,118.3931,0.0000,1,0,0
100,52.00,TR,24.2899,24.2899,0.0000,1,0,0
100,52.00,HO,32.8584,32.8584,0.0000,1,0,0
