trial,t_s,axis,commanded_m,rendered_m,error_m,pass,blocked,clamped
85,44.20,TR,30.7240,30.7240,0.0000,1,0,0
85,44.20,HO,10.2168,10.2168,0.0000,1,0,0
86,44.72,GT,124.6140,124.6140,0.0000,1,0,0
86,44.72,TR,30.7240,30.7240,0.0000,1,0,0
86,44.72,HO,9.5399,9.5399,0.0000,1,0,0
87,45.24,GT,124.6140,124.6140,0.0000,1,0,0
87,45.24,TR,30.7240,30.7240,0.0000,1,0,0
87,45.24,HO,8.8631,8.8631,0.0000,1,0,0
88,45.76,GT,124.6140,124.6140,0.0000,1,0,0
88,45.76,TR,30.7240,30.7240,0.0000,1,0,0
88,45.76,HO,8.1865,8.1865,0.0000,1,0,0
89,46.28,GT,124.6140,124.6140,0.0000,1,0,0
89,46.28,TR,30.7240,30.7240,0.0000,1,0,0
89,46.28,HO,7.5103,7.5103,0.0000,1,0,0
90,46.80,GT,124.6140,124.6140,0.0000,1,0,0
90,46.80,TR,30.7240,30.7240,0.0000,1,0,0
90,46.80,HO,6.8334,6.8334,0.0000,1,0,0
91,47.32,GT,124.6140,124.6140,0.0000,1,0,0
91,47.32,TR,30.7240,30.7240,0.0000,1,0,0
91,47.32,HO,6.1565,6.1565,0.0000,1,0,0
92,47.84,GT,124.6140,124.6140,0.0000,1,0,0
92,47.84,TR,30.7240,30.7240,0.0000,1,0,0
92,47.84,HO,5.4796,5.4796,0.0000,1,0,0
93,48.36,GT,124.6140,124.6140,0.0000,1,0,0
93,48.36,TR,30.7240,30.7240,0.0000,1,0,0
93,48.36,HO,4.8037,4.8037,0.0000,1,0,0
94,48.88,GT,124.6140,124.6140,0.0000,1,0,0
94,48.88,TR,30.7240,30.7240,0.0000,1,0,0
94,48.88,HO,4.1269,4.1269,0.0000,1,0,0
95,49.40,GT,124.6140,124.6140,0.0000,1,0,0
95,49.40,TR,30.7240,30.7240,0.0000,1,0,0
95,49.40,HO,3.5009,3.5009,0.0000,1,0,0
96,49.92,GT,124.6140,124.6140,0.0000,1,0,0
96,49.92,TR,30.7240,30.7240,0.0000,1,0,0
96,49.92,HO,3.0086,3.0086,0.0000,1,0,0
97,50.44,GT,124.6140,124.6140,0.0000,1,0,0
97,50.44,TR,30.7240,30.7240,0.0000,1,0,0
97,50.44,HO,2.6484,2.6484,0.0000,1,0,0
98,50.96,GT,124.6140,124.6140,0.0000,1,0,0
98,50.96,TR,30.7240,30.7240,0.0000,1,0,0
98,50.96,HO,2.4211,2.4211,0.0000,1,0,0
99,51.48,GT,124.6140,124.6140,0.0000,1,0,0
99,51.48,TR,30.7240,30.7240,0.0000,1,0,0
99,51.48,HO,2.3296,2.3296,0.0000,1,0,0
100,52.00,GT,124.6140,124.6140,0.0000,1,0,0
100,52.00,TR,30.7240,30.7240,0.0000,1,0,0
100,52.00,HO,2.3290,2.3290,0.0000,1,0,0
